MS_SubClass,MS_Zoning,Lot_Frontage,Lot_Area,Street,Alley,Lot_Shape,Land_Contour,Utilities,Lot_Config,Land_Slope,Neighborhood,Condition_1,Condition_2,Bldg_Type,House_Style,Overall_Cond,Year_Built,Year_Remod_Add,Roof_Style,Roof_Matl,Exterior_1st,Exterior_2nd,Mas_Vnr_Area,Exter_Cond,Foundation,Bsmt_Cond,Bsmt_Exposure,BsmtFin_Type_1,BsmtFin_SF_1,BsmtFin_Type_2,BsmtFin_SF_2,Bsmt_Unf_SF,Total_Bsmt_SF,Heating,Heating_QC,Central_Air,Electrical,First_Flr_SF,Second_Flr_SF,Gr_Liv_Area,Bsmt_Full_Bath,Bsmt_Half_Bath,Full_Bath,Half_Bath,Bedroom_AbvGr,Kitchen_AbvGr,TotRms_AbvGrd,Functional,Fireplaces,Garage_Type,Garage_Finish,Garage_Cars,Garage_Area,Garage_Cond,Paved_Drive,Wood_Deck_SF,Open_Porch_SF,Enclosed_Porch,Three_season_porch,Screen_Porch,Pool_Area,Pool_QC,Fence,Misc_Val,Mo_Sold,Year_Sold,Sale_Type,Sale_Condition,Sale_Price,Longitude,Latitude
10,5,0.0,14115.0,1,1,2,3,0,4,0,19,2,2,1,4,1,1980.0,1980.0,1,1,9,10,225.0,4,1,5,0,2,3,6,0,336.0,1372.0,1,4,1,4,1472.0,0.0,1472.0,1.0,0,2.0,0.0,3.0,1,6,7,2.0,0,3,2.0,588,5,2,233,48,0,0,0,0,3,4,0,6,2009,9,4,187500,-93.634212,42.052719
10,5,0.0,9125.0,1,1,3,3,0,4,0,8,2,2,1,4,1,1992.0,1992.0,1,1,6,6,170.0,4,2,5,3,6,7,6,0,384.0,384.0,1,2,1,4,812.0,670.0,1482.0,0.0,0,2.0,1.0,3.0,1,7,7,1.0,0,0,2.0,392,5,2,100,25,0,0,0,0,3,4,0,7,2007,9,4,163900,-93.637917,42.05817
5,5,60.0,12144.0,1,1,2,3,0,4,0,15,2,2,1,1,0,1950.0,1950.0,1,1,2,15,0.0,4,1,5,3,5,6,6,0,455.0,910.0,1,2,1,4,910.0,611.0,1521.0,0.0,0,1.0,1.0,3.0,1,6,3,0.0,4,3,1.0,597,5,2,199,0,0,0,0,0,3,4,0,9,2006,9,4,147500,-93.609054,42.036098
1,6,0.0,6291.0,0,1,3,3,0,4,0,11,7,2,1,0,0,1930.0,1950.0,1,1,12,16,0.0,2,0,5,3,6,7,6,0,768.0,768.0,1,4,1,4,768.0,0.0,768.0,0.0,0,1.0,0.0,1.0,1,4,7,0.0,4,3,2.0,440,5,0,0,0,0,0,0,0,3,4,0,7,2008,9,4,93850,-93.6259506,42.0255246
13,2,0.0,8470.0,1,1,2,3,0,0,0,23,2,2,1,5,1,2002.0,2002.0,1,1,13,14,0.0,4,2,5,3,2,3,0,0,471.0,972.0,1,0,1,4,972.0,839.0,1811.0,0.0,0,2.0,1.0,3.0,1,7,7,1.0,0,2,2.0,565,5,2,225,48,0,0,0,0,3,4,0,10,2009,9,4,235000,-93.639366,42.049406
5,6,52.0,6240.0,1,1,2,3,0,4,0,3,2,2,1,1,5,1936.0,1980.0,1,1,13,14,0.0,4,1,1,3,5,6,6,0,252.0,528.0,1,2,1,4,548.0,492.0,1040.0,0.0,0,1.0,0.0,2.0,1,5,7,0.0,4,0,2.0,624,5,1,306,0,0,0,0,0,3,4,0,5,2010,9,4,123900,-93.623483,42.031556
2,5,96.0,12444.0,1,1,2,3,0,2,0,18,2,2,1,0,1,2008.0,2008.0,3,1,13,14,406.875,4,2,5,0,2,3,6,0,596.0,1932.0,1,0,1,4,1932.0,0.0,1932.0,1.0,0,2.0,0.0,2.0,1,7,7,1.0,0,0,3.0,774,5,2,0,66,0,0,0,0,3,4,0,11,2008,6,5,339500,-93.658873,42.062046
2,5,80.0,9650.0,1,1,2,3,0,4,0,19,2,2,1,0,1,1977.0,1977.0,1,1,9,10,360.0,4,1,5,3,0,1,6,0,664.0,1350.0,1,4,1,4,1334.0,0.0,1334.0,0.0,0,2.0,0.0,2.0,1,6,7,1.0,0,2,2.0,630,5,2,0,16,0,0,0,0,3,4,0,4,2009,9,4,167900,-93.637905,42.043842
2,2,72.0,8640.0,1,1,2,3,0,4,0,23,2,2,1,0,1,2008.0,2008.0,3,1,13,14,0.0,4,2,5,3,6,7,6,0,1402.0,1402.0,1,0,1,4,1402.0,0.0,1402.0,0.0,0,2.0,0.0,3.0,1,7,7,0.0,0,2,2.0,625,5,2,205,126,0,0,0,0,3,4,0,5,2009,9,4,229800,-93.650338,42.051652
2,5,80.0,9250.0,1,1,2,3,0,0,0,15,2,2,1,0,5,1954.0,2005.0,1,1,14,15,0.0,4,1,5,3,1,2,3,0,108.0,1056.0,1,4,1,4,1056.0,0.0,1056.0,0.0,0,1.0,0.0,3.0,1,6,7,0.0,0,3,1.0,260,5,2,390,0,0,0,0,0,3,4,0,7,2007,9,4,139400,-93.6168658,42.0423095
2,5,95.0,12350.0,1,1,2,3,0,4,0,18,2,2,1,0,1,2008.0,2008.0,3,1,13,14,406.875,4,2,5,0,2,3,6,0,788.0,2020.0,1,0,1,4,2020.0,0.0,2020.0,1.0,0,2.0,0.0,3.0,1,7,7,1.0,0,2,3.0,896,5,2,192,98,0,0,0,0,3,4,0,5,2009,9,4,339500,-93.654439,42.062258
2,5,43.0,3182.0,1,1,2,3,0,4,0,0,2,2,1,0,1,2007.0,2007.0,1,1,13,14,16.0,4,2,5,0,6,7,6,0,1266.0,1266.0,1,0,1,4,1266.0,0.0,1266.0,0.0,0,2.0,0.0,2.0,1,6,7,1.0,0,0,2.0,388,5,2,100,16,0,0,0,0,3,4,0,3,2008,9,4,159895,-93.643039,42.062004
11,6,76.0,7630.0,1,1,2,3,0,4,0,20,1,2,4,5,3,1900.0,1996.0,1,1,14,15,0.0,2,0,5,3,6,7,6,0,360.0,360.0,1,2,1,4,1032.0,780.0,1812.0,0.0,0,2.0,0.0,4.0,1,8,7,1.0,4,3,2.0,672,5,0,344,0,0,0,0,0,3,2,0,5,2010,9,4,140000,-93.620386,42.026741
13,5,0.0,17727.75,1,1,0,3,0,1,0,8,6,2,1,5,1,1999.0,1999.0,1,1,13,14,0.0,4,2,5,3,6,7,6,0,841.0,841.0,1,0,1,4,892.0,783.0,1675.0,0.0,0,2.0,1.0,3.0,1,7,7,1.0,2,0,2.0,502,5,2,0,103,0,0,0,0,3,4,0,6,2009,9,4,181000,-93.641397,42.057093
11,4,0.0,7082.0,1,1,2,3,0,4,0,24,2,2,4,5,7,1916.0,1995.0,1,1,13,14,0.0,4,2,5,2,6,7,6,0,686.0,686.0,1,2,1,4,948.0,980.0,1928.0,0.0,0,2.0,0.0,4.5,1,10,7,0.0,6,1,0.0,0,3,0,0,0,0,0,0,0,3,4,0,7,2006,9,4,160000,-93.648562,42.020286
1,5,50.0,9340.0,1,1,2,3,0,4,0,7,2,2,1,0,0,1941.0,1950.0,3,1,8,8,0.0,4,1,5,3,5,6,6,0,328.0,672.0,1,4,1,4,672.0,0.0,672.0,1.0,0,1.0,0.0,2.0,1,4,7,0.0,0,3,1.0,234,5,0,0,113,0,0,0,0,3,4,0,8,2009,9,4,113000,-93.66527,42.025996
2,5,50.0,5175.0,1,1,2,3,0,4,0,3,6,1,1,0,7,1958.0,2000.0,1,1,13,14,0.0,4,1,5,3,1,2,0,0,254.0,808.0,1,0,1,4,808.0,0.0,808.0,0.0,0,1.0,0.0,2.0,1,5,7,0.0,4,3,1.0,308,5,0,143,0,0,0,0,0,3,4,0,7,2007,0,4,112000,-93.628582,42.036223
10,5,0.0,11104.0,1,1,3,3,0,4,0,19,2,2,1,4,0,1969.0,1969.0,1,1,8,8,0.0,4,1,5,0,2,3,6,0,599.0,1427.0,1,2,1,4,1427.0,0.0,1427.0,0.0,0,2.0,0.0,4.0,1,7,7,0.0,0,2,2.0,516,5,2,0,0,0,0,0,0,3,4,0,5,2008,9,4,183000,-93.6343272,42.0492538
2,5,80.0,10400.0,1,1,2,3,0,4,0,19,2,2,1,0,0,1970.0,1970.0,3,1,9,10,288.0,4,2,5,3,6,7,6,0,1304.0,1304.0,1,2,1,4,1682.0,0.0,1682.0,0.0,0,2.0,0.0,3.0,1,7,7,1.0,0,3,2.0,530,5,2,98,0,0,0,0,0,3,2,0,5,2008,9,4,174000,-93.635095,42.047928
5,5,60.0,8550.0,1,1,2,3,0,4,0,3,6,2,1,1,1,1926.0,1950.0,1,1,6,6,0.0,4,2,5,3,6,7,6,0,750.0,750.0,1,4,1,4,960.0,356.0,1316.0,0.0,0,1.0,0.0,4.0,1,7,7,0.0,4,3,2.0,576,5,2,0,0,0,0,0,0,3,4,0,10,2007,5,3,90000,-93.625285,42.026998
13,5,70.0,9247.0,1,1,3,3,0,4,0,15,2,2,1,5,0,1962.0,1962.0,1,1,6,6,318.0,4,1,5,3,5,6,6,0,539.0,858.0,1,0,1,4,858.0,858.0,1716.0,0.0,0,1.0,1.0,4.0,1,8,7,1.0,0,0,2.0,490,5,2,0,84,0,0,0,0,3,4,0,3,2008,9,4,171000,-93.607422,42.040021
0,6,68.0,8930.0,1,1,2,3,0,4,0,21,5,2,0,1,1,1978.0,1978.0,1,1,13,14,0.0,4,3,3,4,4,5,4,0,0.0,30.25,1,4,1,4,1318.0,584.0,1902.0,0.0,0,2.0,0.0,4.0,1,8,7,0.0,0,3,2.0,539,5,2,0,0,0,0,0,0,3,4,0,4,2010,9,4,112000,-93.677205,42.036535
13,5,0.0,13041.0,1,1,1,3,0,4,0,8,2,2,1,5,1,1995.0,1995.0,1,1,6,6,0.0,4,2,5,3,6,7,6,0,781.0,781.0,1,2,1,4,781.0,890.0,1671.0,0.0,0,2.0,1.0,3.0,1,7,7,1.0,0,0,2.0,423,5,2,0,84,0,0,0,0,3,4,0,2,2006,9,4,170000,-93.637482,42.060425
2,5,73.0,10921.0,1,1,2,1,0,4,0,7,2,2,1,0,1,1965.0,1965.0,3,1,6,6,48.0,4,1,5,3,5,6,6,0,440.0,960.0,1,4,1,1,960.0,0.0,960.0,1.0,0,1.0,0.0,3.0,1,6,7,0.0,0,0,1.0,432,5,1,120,0,0,0,0,0,3,4,0,5,2007,9,4,94750,-93.671455,42.021195
2,5,105.0,11751.0,1,1,3,3,0,4,0,19,2,2,1,0,0,1977.0,1977.0,3,1,9,10,406.875,4,1,5,3,1,2,6,0,1139.0,1844.0,1,0,1,4,1844.0,0.0,1844.0,0.0,0,2.0,0.0,3.0,1,7,7,1.0,0,2,2.0,546,5,2,0,122,0,0,0,0,3,2,0,1,2010,0,4,190000,-93.633962,42.050346
5,5,60.0,8400.0,1,1,2,0,0,4,0,24,2,2,1,1,1,1925.0,1950.0,1,1,8,8,0.0,4,2,5,3,5,6,6,0,758.0,1181.0,1,1,1,4,1390.0,304.0,1694.0,0.0,0,2.0,0.0,4.0,1,7,7,1.0,4,3,2.0,576,5,2,342,0,0,0,0,0,3,4,0,6,2008,9,4,136500,-93.651785,42.017413
2,5,70.0,9135.0,1,1,2,3,0,4,0,5,2,2,1,0,1,2002.0,2003.0,1,1,13,14,113.0,4,2,5,0,2,3,6,0,726.0,1536.0,1,0,1,4,1536.0,0.0,1536.0,1.0,0,2.0,0.0,3.0,1,7,7,0.0,0,2,2.0,532,5,2,192,74,0,0,0,0,3,4,0,12,2008,9,4,214000,-93.687825,42.014549
2,5,80.0,9600.0,1,1,2,3,0,2,0,27,1,2,1,0,7,1976.0,1976.0,1,1,8,8,0.0,4,1,5,1,0,1,6,0,284.0,1262.0,1,0,1,4,1262.0,0.0,1262.0,0.0,0,2.0,0.0,3.0,1,6,7,1.0,0,2,2.0,460,5,2,298,0,0,0,0,0,3,4,0,5,2007,9,4,181500,-93.645544,42.042961
13,5,69.0,7590.0,1,1,2,3,0,4,0,15,4,2,1,5,1,1966.0,1966.0,1,1,13,14,266.0,4,1,5,3,1,2,6,0,148.0,660.0,1,4,1,4,660.0,688.0,1348.0,0.0,0,1.0,1.0,3.0,1,6,7,1.0,0,2,2.0,453,5,2,188,108,0,0,0,0,3,4,0,7,2006,9,4,155000,-93.603704,42.036792
11,5,70.0,8425.0,1,1,2,3,0,3,0,21,1,2,4,0,0,1971.0,1990.0,1,1,6,6,0.0,4,1,5,0,2,3,6,0,20.0,768.0,1,2,1,4,868.0,0.0,868.0,1.0,0,1.0,0.0,2.0,1,6,7,0.0,4,3,2.0,576,5,2,138,0,0,0,0,0,3,0,0,5,2007,9,4,119900,-93.678149,42.029562
8,6,21.0,1596.0,1,1,2,3,0,4,0,13,2,2,2,4,1,1973.0,1973.0,1,1,5,5,0.0,4,1,5,1,2,3,6,0,0.0,462.0,1,4,1,4,526.0,462.0,988.0,1.0,0,1.0,0.0,2.0,1,5,7,0.0,2,3,1.0,297,5,2,120,101,0,0,0,0,3,1,0,11,2009,9,4,91000,-93.604252,41.991786
2,5,0.0,17727.75,1,1,2,2,0,4,1,4,2,2,1,0,0,1967.0,1967.0,1,5,9,10,123.0,4,1,5,0,5,6,0,0,229.0,1865.0,1,4,1,4,1830.0,0.0,1830.0,1.0,0,1.0,0.0,2.0,1,6,7,2.0,0,3,2.0,521,5,2,0,115,0,0,0,0,3,4,0,6,2006,9,4,278000,-93.668392,42.031635
13,5,85.0,11069.0,1,1,2,3,0,0,0,5,2,2,1,5,1,2007.0,2007.0,1,1,13,14,0.0,4,2,5,3,6,7,6,0,608.0,608.0,1,0,1,4,608.0,788.0,1396.0,0.0,0,2.0,1.0,3.0,1,6,7,1.0,2,0,2.0,440,5,2,100,36,0,0,0,0,3,4,0,7,2009,9,4,170000,-93.6843,42.013392
15,5,84.0,9660.0,1,1,2,3,0,4,0,17,2,2,1,7,1,1997.0,1997.0,3,1,6,6,406.875,4,2,5,3,6,7,6,0,1173.0,1173.0,1,0,1,4,1182.0,1017.0,2199.0,0.0,0,2.0,1.0,3.0,1,9,7,1.0,0,0,2.0,516,5,2,0,131,0,0,0,0,3,4,0,9,2008,9,4,284500,-93.654594,42.053879
1,6,40.0,3880.0,1,1,2,3,0,4,0,20,2,2,1,0,3,1945.0,1997.0,1,1,13,14,0.0,2,1,5,3,0,1,6,0,357.0,686.0,1,2,1,4,866.0,0.0,866.0,0.0,0,1.0,0.0,2.0,1,4,7,0.0,6,1,0.0,0,3,2,58,42,0,0,0,0,3,4,0,8,2007,9,4,110500,-93.6082631,42.0318018
12,5,61.0,7259.0,1,1,3,3,0,4,1,6,2,2,1,5,7,1945.0,2002.0,2,1,14,15,0.0,4,1,5,3,0,1,3,0,104.0,1028.0,1,0,1,4,1436.0,884.0,2320.0,1.0,0,2.0,1.0,3.0,1,9,7,1.0,4,3,1.0,180,5,2,224,0,0,0,0,0,3,2,0,7,2007,9,4,259500,-93.642663,42.01629
2,5,67.0,8877.0,1,1,2,3,0,4,1,7,2,2,1,0,0,1938.0,1958.0,1,1,8,8,0.0,4,1,5,2,0,1,6,0,126.0,816.0,1,0,1,4,816.0,0.0,816.0,1.0,0,1.0,0.0,2.0,1,3,7,1.0,4,3,1.0,288,1,2,0,0,0,0,0,0,3,4,0,5,2009,9,4,100000,-93.676372,42.021219
0,5,74.0,6845.0,1,1,2,3,0,4,0,7,2,2,0,0,1,1955.0,1955.0,1,1,15,16,58.0,4,3,3,4,4,5,4,0,0.0,30.25,1,4,0,1,1152.0,0.0,1152.0,0.0,0,2.0,0.0,2.0,1,6,7,0.0,6,1,0.0,0,3,0,0,0,0,0,0,0,3,4,0,7,2008,9,4,82500,-93.665562,42.019544
13,5,75.0,9073.0,1,1,3,3,0,4,0,8,2,2,1,5,1,2006.0,2006.0,1,1,13,14,0.0,4,2,5,3,6,7,6,0,738.0,738.0,1,0,1,4,738.0,754.0,1492.0,0.0,0,2.0,1.0,3.0,1,8,7,0.0,0,0,2.0,440,5,2,100,32,0,0,0,0,3,4,0,10,2006,6,5,185101,-93.644306,42.061987
0,5,50.0,9350.0,1,1,2,3,0,4,0,7,2,2,0,3,1,1975.0,1975.0,1,1,6,6,0.0,4,2,5,0,2,3,6,0,0.0,864.0,1,1,0,4,864.0,0.0,864.0,1.0,0,1.0,0.0,2.0,1,4,7,0.0,6,1,0.0,0,3,2,0,0,0,0,0,0,3,4,0,4,2008,9,4,99600,-93.6650659,42.0257161
2,5,63.0,13072.0,1,1,2,3,0,4,0,22,5,2,1,0,1,2004.0,2004.0,1,1,13,14,0.0,4,2,5,3,0,1,6,0,217.0,1158.0,1,0,1,4,1158.0,0.0,1158.0,1.0,0,1.0,1.0,3.0,1,5,7,0.0,4,3,2.0,576,5,2,0,50,0,0,0,0,3,4,0,5,2006,6,5,158000,-93.690959,42.037827
13,5,58.0,13204.0,1,1,3,3,0,4,0,8,6,2,1,5,1,2006.0,2007.0,1,1,13,14,44.0,4,2,5,3,6,7,6,0,608.0,608.0,1,0,1,4,608.0,850.0,1458.0,0.0,0,2.0,0.0,3.0,1,6,7,0.0,2,0,2.0,454,5,2,100,33,0,0,0,0,3,4,0,5,2007,6,5,168165,-93.64573,42.062279
10,5,55.0,7700.0,1,1,2,3,0,4,0,15,2,2,1,4,5,1956.0,1956.0,1,1,13,14,0.0,4,1,5,3,1,2,6,0,30.0,301.0,1,0,1,0,1145.0,0.0,1145.0,0.0,0,1.0,0.0,3.0,1,6,3,0.0,4,3,2.0,684,5,2,0,0,0,0,0,0,3,1,0,9,2006,9,4,127000,-93.612464,42.039387
3,5,44.0,7390.0,1,1,3,3,0,4,0,18,2,2,3,0,1,2008.0,2009.0,3,1,8,8,308.0,4,2,5,3,2,3,6,0,1084.0,1884.0,1,0,1,4,1884.0,0.0,1884.0,1.0,0,2.0,0.0,2.0,1,6,7,1.0,0,0,2.0,649,5,2,231,90,0,0,0,0,3,4,0,5,2009,6,5,320000,-93.654204,42.057164
2,5,79.0,9416.0,1,1,2,3,0,4,0,23,2,2,1,0,1,2007.0,2007.0,3,1,5,5,205.0,4,2,5,3,2,3,6,0,600.0,1726.0,1,0,1,4,1726.0,0.0,1726.0,1.0,0,2.0,0.0,3.0,1,8,7,1.0,0,0,3.0,786,5,2,171,138,0,0,0,0,3,4,0,9,2007,6,5,311872,-93.643836,42.054153
3,5,50.0,7175.0,1,1,2,3,0,4,0,22,2,2,3,0,1,1984.0,1984.0,1,1,9,10,0.0,4,1,5,3,0,1,3,0,0.0,744.0,1,4,1,4,752.0,0.0,752.0,1.0,0,1.0,0.0,2.0,1,4,7,0.0,0,3,1.0,264,5,2,353,0,0,0,0,0,3,2,0,2,2010,9,4,125000,-93.686264,42.0347
5,5,60.0,10890.0,1,1,2,3,0,4,0,24,2,2,1,1,1,1938.0,1950.0,1,1,8,8,0.0,4,0,5,3,3,4,6,0,128.0,1058.0,1,4,1,4,1058.0,493.0,1551.0,1.0,0,2.0,0.0,3.0,1,6,7,0.0,4,3,1.0,240,5,2,0,0,0,0,0,0,3,2,0,7,2006,9,4,137000,-93.651285,42.018282
2,5,105.0,13693.0,1,1,2,3,0,4,0,18,2,2,1,0,1,2007.0,2007.0,3,1,13,14,406.875,4,2,5,1,2,3,1,0,195.0,2064.25,1,0,1,4,2145.625,0.0,2464.0,1.0,0,2.0,1.0,4.0,1,9,7,1.0,0,0,3.0,650,5,2,358,78,0,0,0,0,3,4,0,8,2008,9,4,339500,-93.657832,42.062432
5,4,55.0,4500.0,1,2,1,0,0,4,0,24,2,2,1,1,1,1932.0,2000.0,1,1,13,13,0.0,4,0,5,3,5,6,6,0,611.0,793.0,1,0,1,4,848.0,672.0,1520.0,0.0,0,1.0,0.0,3.0,1,6,7,0.0,4,3,1.0,281,5,2,0,0,0,0,0,0,3,4,0,7,2009,9,0,159434,-93.652027,42.019713
2,5,85.0,11049.0,1,1,2,3,0,0,0,5,2,2,1,0,1,2007.0,2007.0,1,1,13,14,0.0,4,2,5,0,6,7,6,0,1234.0,1234.0,1,0,1,4,1234.0,0.0,1234.0,0.0,0,2.0,0.0,3.0,1,7,7,0.0,0,2,2.0,484,5,2,0,30,0,0,0,0,3,4,0,1,2008,9,4,179900,-93.684343,42.013603
1,5,50.0,6305.0,1,1,2,0,0,4,0,6,2,2,1,0,5,1938.0,1950.0,1,1,8,8,0.0,2,2,1,3,6,7,6,0,920.0,920.0,1,0,1,4,954.0,0.0,954.0,0.0,0,1.0,0.0,2.0,1,5,7,1.0,1,3,1.0,240,5,2,0,0,0,0,0,0,3,2,0,6,2007,9,4,119750,-93.646416,42.016067
2,5,70.0,7000.0,1,1,2,3,0,4,0,15,0,2,1,0,0,1962.0,1962.0,1,1,14,15,0.0,4,1,5,3,1,2,6,0,396.0,864.0,1,2,1,4,864.0,0.0,864.0,0.0,0,1.0,0.0,3.0,1,5,7,0.0,0,3,1.0,336,5,2,0,0,0,0,0,0,3,1,0,2,2006,9,4,105000,-93.604568,42.034753
2,5,82.0,11880.0,1,1,3,3,0,4,0,19,6,2,1,0,1,1978.0,1978.0,1,1,9,10,206.0,4,1,5,3,0,1,6,0,567.0,1271.0,1,4,1,4,1601.0,0.0,1601.0,0.0,0,2.0,0.0,3.0,1,7,7,1.0,0,2,2.0,478,5,2,0,0,0,0,0,0,3,4,0,4,2009,0,0,157000,-93.637289,42.050345
2,5,60.0,7200.0,1,1,2,3,0,4,0,15,2,2,1,0,7,1950.0,2002.0,1,1,13,14,0.0,4,1,5,3,0,1,1,0,317.0,864.0,1,2,1,4,864.0,0.0,864.0,1.0,0,1.0,0.0,3.0,1,5,7,0.0,4,2,2.0,720,5,2,194,0,0,0,0,0,3,4,0,7,2007,9,4,129000,-93.607963,42.035876
2,5,95.0,15865.0,1,1,3,3,0,4,1,15,2,2,1,0,0,1970.0,1970.0,0,5,14,15,0.0,2,2,2,1,0,1,5,0,1043.0,2064.25,1,0,1,4,2145.625,0.0,2217.0,1.0,0,2.0,0.0,4.0,1,8,7,1.0,0,3,2.0,621,5,2,81,175,0,0,0,0,3,4,0,10,2007,9,4,268000,-93.61728,42.050443
5,6,64.0,11067.0,1,1,2,3,0,0,0,11,2,2,1,1,2,1939.0,1950.0,1,1,8,8,0.0,4,0,3,4,4,5,4,0,0.0,30.25,1,0,1,4,640.0,0.0,845.0,0.0,0,1.0,0.0,1.0,1,4,1,0.0,4,3,1.0,256,1,0,48,0,0,0,0,0,3,4,0,3,2007,9,4,68104,-93.628222,42.020161
15,6,90.0,8100.0,1,1,2,3,0,0,0,20,2,2,1,7,1,1898.0,1965.0,3,1,0,0,0.0,4,2,5,3,6,7,6,0,849.0,849.0,1,4,0,0,1075.0,1063.0,2138.0,0.0,0,2.0,0.0,2.0,1,10,7,0.0,4,3,2.0,360,4,0,40,156,0,0,0,0,3,2,0,11,2009,9,4,106000,-93.613887,42.028957
13,2,102.0,11143.0,1,1,3,3,0,0,0,23,2,2,1,5,1,2004.0,2005.0,1,1,5,5,0.0,4,2,5,3,6,7,6,0,1580.0,1580.0,1,0,1,4,1580.0,886.0,2466.0,0.0,0,3.0,0.0,4.0,1,8,7,1.0,0,2,2.0,610,5,2,159,175,0,0,0,0,3,4,0,12,2007,9,4,339500,-93.639574,42.051054
5,5,60.0,8064.0,1,1,2,3,0,0,0,15,0,2,1,1,5,1948.0,1994.0,1,1,8,8,0.0,4,1,5,3,3,4,6,0,744.0,864.0,1,4,1,4,1064.0,0.0,1495.0,0.0,0,1.0,0.0,3.0,1,6,7,0.0,4,3,2.0,576,5,2,180,36,0,0,0,0,3,4,0,8,2009,0,0,135000,-93.610605,42.034858
2,5,89.0,12461.0,1,1,2,3,0,0,0,17,2,2,1,0,1,1994.0,1995.0,1,1,7,7,0.0,4,2,5,3,2,3,6,0,168.0,1624.0,1,0,1,4,1624.0,0.0,1624.0,1.0,0,2.0,0.0,2.0,1,5,7,1.0,0,2,3.0,757,5,2,0,114,0,0,0,0,3,0,0,7,2006,9,4,262000,-93.650057,42.048058
5,1,66.0,8712.0,1,2,2,1,0,4,1,11,2,2,1,1,5,1900.0,1950.0,1,1,8,8,0.0,4,4,5,2,6,7,6,0,859.0,859.0,1,2,1,4,859.0,319.0,1178.0,0.0,0,1.0,0.0,2.0,1,7,7,0.0,4,2,1.0,384,5,0,68,0,0,0,0,0,3,4,0,1,2010,9,0,102776,-93.606593,42.022653
2,5,100.0,15263.0,1,1,3,3,0,4,0,4,1,2,1,0,1,1959.0,1959.0,1,1,6,6,90.0,4,1,5,3,5,6,6,0,656.0,1422.0,1,2,1,4,1675.0,0.0,1675.0,0.0,0,2.0,0.0,3.0,1,8,7,2.0,0,3,1.0,365,5,2,0,132,0,0,0,0,3,4,0,5,2010,9,4,173000,-93.655538,42.032432
13,5,91.0,10984.0,1,1,3,3,0,0,0,5,2,2,1,5,1,2005.0,2006.0,1,1,13,14,0.0,4,2,5,1,6,7,6,0,945.0,945.0,1,0,1,4,945.0,864.0,1809.0,0.0,0,2.0,1.0,3.0,1,8,7,0.0,0,2,2.0,638,5,2,144,54,0,0,0,0,3,4,0,5,2006,6,5,209700,-93.688786,42.024376
2,5,71.0,9187.0,1,1,2,0,0,0,0,14,2,2,1,0,1,1983.0,1983.0,1,1,13,14,0.0,2,2,5,3,0,1,6,0,748.0,1084.0,1,4,1,4,1080.0,0.0,1080.0,0.0,0,1.0,1.0,3.0,1,5,7,0.0,0,3,2.0,484,5,2,120,0,0,0,0,0,3,4,0,6,2007,9,4,134000,-93.607597,41.994206
3,6,32.0,4500.0,1,1,2,3,0,2,0,14,2,2,3,0,1,1998.0,1998.0,3,1,13,14,406.875,2,2,2,3,2,3,6,0,36.0,1237.0,1,0,1,4,1337.0,0.0,1337.0,1.0,0,2.0,0.0,2.0,1,5,7,0.0,0,0,2.0,405,5,2,0,175,0,0,0,0,3,4,0,3,2006,9,4,153500,-93.608195,41.99315
2,5,60.0,7180.0,1,1,3,3,0,4,0,5,2,2,1,0,5,1972.0,1972.0,3,1,6,6,0.0,4,1,5,0,0,1,6,0,474.0,864.0,1,4,1,4,864.0,0.0,864.0,0.0,0,1.0,0.0,3.0,1,5,7,0.0,4,3,1.0,352,5,2,0,0,0,0,0,0,3,4,0,5,2008,9,4,127000,-93.683158,42.020796
2,5,75.0,9937.0,1,1,2,3,0,0,0,7,2,2,1,0,5,1964.0,1999.0,3,1,8,8,0.0,2,2,5,3,1,2,6,0,849.0,1486.0,1,0,1,4,1486.0,0.0,1486.0,1.0,0,1.0,0.0,3.0,1,7,7,0.0,4,0,2.0,480,5,2,0,0,0,0,0,0,3,2,0,3,2009,9,4,167000,-93.677407,42.021246
2,5,80.0,13384.0,1,1,2,3,0,4,1,14,2,2,1,0,1,1969.0,1979.0,1,1,9,10,194.0,4,2,5,0,5,6,1,0,641.0,1104.0,1,1,1,4,1360.0,0.0,1360.0,1.0,0,1.0,0.0,3.0,1,8,7,1.0,0,2,1.0,336,5,2,160,0,0,0,0,0,3,4,0,5,2006,9,4,140000,-93.600439,41.991708
12,5,53.0,7155.0,1,1,2,3,0,4,0,6,2,2,1,5,7,1918.0,1990.0,2,1,14,15,0.0,4,0,1,2,6,7,6,0,600.0,600.0,1,0,1,4,628.0,600.0,1228.0,0.0,0,1.0,0.0,3.0,1,6,7,1.0,4,3,1.0,215,5,2,0,113,0,0,0,0,3,2,0,5,2009,9,4,137000,-93.644704,42.016957
9,5,70.0,8400.0,1,1,2,3,0,4,0,21,2,2,1,3,1,1966.0,1966.0,1,1,13,14,0.0,4,1,5,1,3,4,5,0,0.0,814.0,1,2,1,4,913.0,0.0,913.0,1.0,0,1.0,0.0,3.0,1,6,7,0.0,4,3,1.0,240,5,2,0,0,0,0,0,0,3,4,0,5,2007,9,4,129000,-93.677504,42.032098
